Date,SequenceNumber,PacketNumber,NodeId,SrcNodeId,LqiValue,RssiValues
1164980296078,4,61,12,13,-9,235
1164980296078,4,61,12,16,-25,233
1164980296421,4,61,15,7,-19,236
1164980296421,4,61,15,19,-23,235
1164980296515,5,62,2,12,-31,236
1164980296515,5,62,2,6,-15,235
1164980296515,0,61,13,16,-9,236
1164980296515,0,61,13,14,-23,236
1164980296546,2,61,16,20,-24,234
1164980296546,2,61,16,4,-33,235
1164980296593,7,61,14,9,-45,227
1164980296593,7,61,14,15,-26,235
1164980296671,3,62,3,11,-24,235
1164980296671,3,62,3,12,-29,236
1164980297078,5,61,12,14,-19,235
1164980297078,5,61,12,3,-28,234
1164980297421,5,61,15,11,-13,235
1164980297421,5,61,15,12,-24,236
1164980297453,6,62,2,8,-19,235
1164980297453,6,62,2,10,-42,231
1164980297500,1,61,13,3,-31,236
1164980297500,1,61,13,1,-36,235
1164980297546,3,61,16,7,-21,234
1164980297546,3,61,16,19,-23,236
1164980297593,8,61,14,2,-37,236
1164980297593,8,61,14,13,-23,236
1164980297671,4,62,3,6,-29,236
1164980297671,4,62,3,8,-21,236
1164980298500,7,62,2,17,-35,235
1164980298500,7,62,2,15,-32,234
1164980299078,6,61,12,1,-29,235
1164980299078,6,61,12,5,-39,235
1164980299250,0,61,17,9,-25,236
1164980299250,0,61,17,15,-20,236
1164980299421,6,61,15,6,-18,236
1164980299421,6,61,15,8,-27,236
1164980299453,8,62,2,9,-23,235
1164980299500,2,61,13,5,-31,236
1164980299500,2,61,13,20,-21,236
1164980299546,4,61,16,11,-19,235
1164980299546,4,61,16,12,-25,236
1164980299593,9,61,14,16,-23,236
1164980299671,5,62,3,10,-36,235
1164980299671,5,62,3,18,-40,234
1164980300078,7,61,12,20,-32,233
1164980300078,7,61,12,4,-34,234
1164980300250,1,61,17,2,-38,234
1164980300250,1,61,17,13,-20,235
1164980300421,7,61,15,10,-28,235
1164980300421,7,61,15,18,-16,236
1164980300500,3,61,13,4,-22,236
1164980300500,3,61,13,7,-29,234
1164980300546,5,61,16,6,-19,234
1164980300546,5,61,16,8,-32,236
1164980300671,6,62,3,17,-31,235
1164980300671,6,62,3,9,-23,235
1164980301078,8,61,12,7,-38,232
1164980301078,8,61,12,19,-33,236
1164980301250,2,61,17,16,-11,234
1164980301265,2,61,17,14,-19,234
1164980301437,8,61,15,17,-17,236
1164980301437,8,61,15,9,-25,236
1164980301515,4,61,13,19,-32,236
1164980301515,4,61,13,11,-17,235
1164980301546,6,61,16,10,-34,235
1164980301546,6,61,16,18,-19,236
1164980301671,7,62,3,15,-31,236
1164980301671,7,62,3,2,-19,236
1164980302078,9,61,12,11,-13,236
1164980302250,3,61,17,3,-31,236
1164980302250,3,61,17,1,-44,218
1164980302500,5,61,13,12,-13,236
1164980302500,5,61,13,6,-29,234
1164980302546,7,61,16,17,-10,236
1164980302546,7,61,16,9,-30,236
1164980302671,8,62,3,13,-32,235
1164980302671,8,62,3,16,-34,234
1164980304250,4,61,17,20,-16,235
1164980304250,4,61,17,5,-29,235
1164980304515,6,61,13,8,-21,236
1164980304515,6,61,13,10,-29,236
1164980304546,8,61,16,15,-31,236
1164980304546,8,61,16,2,-46,228
1164980304671,9,62,3,14,-45,225
1164980304875,0,62,4,7,-22,235
1164980304875,0,62,4,19,-43,235
1164980305250,5,61,17,4,-31,236
1164980305250,5,61,17,7,-38,231
1164980305515,7,61,13,18,-27,234
1164980305515,7,61,13,17,-19,235
1164980305546,9,61,16,13,-9,236
1164980305875,1,62,4,11,-19,236
1164980305875,1,62,4,12,-34,235
1164980307250,6,61,17,19,-31,236
1164980307250,6,61,17,11,-47,229
1164980307500,8,61,13,15,-21,235
1164980307500,8,61,13,9,-20,236
1164980307734,0,62,5,4,-15,235
1164980307734,0,62,5,7,-17,235
1164980307875,2,62,4,6,-19,236
1164980307875,2,62,4,8,-12,236
1164980308265,7,61,17,12,-15,236
1164980308265,7,61,17,6,-25,236
1164980308500,9,61,13,2,-44,233
1164980308734,1,62,5,19,-46,233
1164980308734,1,62,5,11,-35,234
1164980308875,3,62,4,10,-25,235
1164980308875,3,62,4,18,-43,233
1164980309125,0,62,6,8,-17,235
1164980309125,0,62,6,10,-31,236
1164980309250,8,61,17,8,-27,235
1164980309734,2,62,5,12,-40,234
1164980309734,2,62,5,6,-23,235
1164980309875,4,62,4,17,-33,236
1164980309875,4,62,4,15,-31,235
1164980310140,1,62,6,18,-33,235
1164980310140,1,62,6,17,-29,236
1164980310734,3,62,5,8,-20,235
1164980310734,3,62,5,10,-34,234
1164980310875,5,62,4,9,-15,235
1164980310875,5,62,4,2,-34,236
1164980312125,2,62,6,9,-9,236
1164980312125,2,62,6,15,-22,236
1164980313734,4,62,5,18,-36,234
1164980313734,4,62,5,17,-26,234
1164980313875,6,62,4,13,-25,235
1164980313875,6,62,4,16,-33,235
1164980313890,0,62,7,19,-35,236
1164980313890,0,62,7,11,-24,235
1164980314140,3,62,6,2,-19,236
1164980314140,3,62,6,13,-34,234
1164980314734,5,62,5,15,-33,234
1164980314734,5,62,5,9,-27,236
1164980314875,7,62,4,14,-35,235
1164980314875,7,62,4,3,-34,235
1164980314890,1,62,7,12,-38,234
1164980314890,1,62,7,6,-10,236
1164980315125,4,62,6,16,-21,236
1164980315125,4,62,6,14,-33,235
1164980315687,0,63,1,5,-43,233
1164980315687,0,63,1,20,-43,216
1164980315734,6,62,5,2,-26,235
1164980315734,6,62,5,13,-31,235
1164980315875,8,62,4,1,-44,226
1164980315875,8,62,4,5,-17,235
1164980315906,2,62,7,8,-16,236
1164980315906,2,62,7,10,-19,235
1164980316140,5,62,6,3,-30,233
1164980316140,5,62,6,1,-43,228
1164980316687,1,63,1,4,-42,221
1164980316687,1,63,1,7,-33,234
1164980316734,7,62,5,16,-30,235
1164980316734,7,62,5,14,-35,234
1164980316875,9,62,4,20,-30,236
1164980316906,3,62,7,18,-31,235
1164980316906,3,62,7,17,-37,233
1164980317125,6,62,6,5,-25,236
1164980317125,6,62,6,20,-34,234
1164980318718,2,63,1,19,-37,235
1164980318718,2,63,1,11,-27,234
1164980318734,8,62,5,3,-19,235
1164980318734,8,62,5,1,-41,230
1164980318890,4,62,7,9,-23,236
1164980318890,4,62,7,15,-23,235
1164980319125,7,62,6,4,-20,234
1164980319125,7,62,6,7,-11,236
1164980319687,3,63,1,12,-29,235
1164980319687,3,63,1,6,-41,233
1164980319734,9,62,5,20,-36,232
1164980320890,5,62,7,2,-27,236
1164980320890,5,62,7,13,-31,236
1164980321125,8,62,6,19,-29,235
1164980321125,8,62,6,11,-18,234
1164980321687,4,63,1,8,-42,232
1164980321687,4,63,1,10,-21,234
1164980321890,6,62,7,16,-24,235
1164980321890,6,62,7,14,-36,236
1164980323156,9,62,6,12,-19,235
1164980323156,0,62,8,10,-19,234
1164980323156,0,62,8,17,-25,235
1164980323687,5,63,1,18,-47,223
1164980323687,5,63,1,17,-45,228
1164980323890,7,62,7,3,-9,236
1164980323890,7,62,7,1,-35,236
1164980324140,1,62,8,9,-9,235
1164980324140,1,62,8,15,-29,235
1164980324687,6,63,1,15,-33,234
1164980324687,6,63,1,9,-36,233
1164980324890,8,62,7,5,-19,235
1164980324890,8,62,7,20,-25,235
1164980325140,2,62,8,2,-21,236
1164980325140,2,62,8,13,-21,236
1164980325218,0,61,18,17,-33,235
1164980325218,0,61,18,9,-35,235
1164980325750,7,63,1,13,-37,234
1164980325750,7,63,1,16,-25,235
1164980325890,9,62,7,4,-24,236
1164980326140,3,62,8,16,-31,236
1164980326140,3,62,8,14,-26,235
1164980326218,1,61,18,15,-17,234
1164980326218,1,61,18,13,-27,235
1164980327687,8,63,1,14,-34,235
1164980327687,8,63,1,3,-44,228
1164980328156,4,62,8,3,-19,236
1164980328156,4,62,8,1,-40,231
1164980328218,2,61,18,16,-19,236
1164980328218,2,61,18,14,-30,236
1164980329140,5,62,8,5,-20,236
1164980329140,5,62,8,20,-24,235
1164980329218,3,61,18,3,-39,233
1164980329218,3,61,18,1,-44,215
1164980330218,4,61,18,5,-37,233
1164980330218,4,61,18,20,-17,235
1164980330906,0,61,19,11,-38,231
1164980330906,0,61,19,12,-31,235
1164980331171,6,62,8,4,-8,236
1164980331171,6,62,8,7,-11,234
1164980331234,5,61,18,4,-39,232
1164980331234,5,61,18,7,-27,234
1164980331437,0,62,9,2,-25,235
1164980331437,0,62,9,13,-21,235
1164980332906,1,61,19,6,-25,234
1164980332906,1,61,19,8,-38,235
1164980334140,7,62,8,19,-37,235
1164980334140,7,62,8,11,-15,235
1164980334234,6,61,18,19,-14,235
1164980334234,6,61,18,11,-23,235
1164980334437,1,62,9,16,-31,235
1164980334437,1,62,9,14,-44,225
1164980335968,2,61,19,10,-29,235
1164980335968,2,61,19,18,-10,235
1164980336140,8,62,8,12,-21,235
1164980336140,8,62,8,6,-13,234
1164980336218,0,62,10,17,-38,234
1164980336218,0,62,10,15,-24,235
1164980336218,7,61,18,12,-25,235
1164980336218,7,61,18,6,-30,235
1164980336421,2,62,9,3,-22,236
1164980336421,2,62,9,1,-35,236
1164980337906,3,61,19,17,-29,234
1164980337906,3,61,19,9,-33,234
1164980338250,1,62,10,9,-18,236
1164980338250,1,62,10,2,-43,235
1164980338250,8,61,18,10,-34,236
1164980338421,3,62,9,20,-24,235
1164980338421,3,62,9,5,-31,236
1164980339734,0,61,20,4,-27,230
1164980339734,0,61,20,7,-24,236
1164980339906,4,61,19,15,-23,233
1164980339906,4,61,19,2,-41,234
1164980339937,0,62,11,12,-15,235
1164980339937,0,62,11,6,-17,234
1164980340218,2,62,10,13,-29,236
1164980340218,2,62,10,16,-33,236
1164980341421,4,62,9,4,-15,235
1164980341421,4,62,9,7,-22,236
1164980341734,1,61,20,19,-19,235
1164980341734,1,61,20,11,-34,235
1164980341921,5,61,19,13,-31,235
1164980341921,5,61,19,16,-23,236
1164980341937,1,62,11,8,-18,236
1164980341937,1,62,11,10,-10,235
1164980342203,3,62,10,14,-9,235
1164980342203,3,62,10,3,-35,235
1164980342421,5,62,9,19,-35,235
1164980342421,5,62,9,11,-10,236
1164980342734,2,61,20,12,-32,236
1164980342734,2,61,20,6,-32,235
1164980342906,6,61,19,14,-23,235
1164980342906,6,61,19,3,-39,233
1164980342937,2,62,11,18,-27,236
1164980342937,2,62,11,17,-42,235
1164980343218,4,62,10,1,-19,235
1164980343218,4,62,10,5,-33,234
1164980343437,6,62,9,12,-21,236
1164980343437,6,62,9,6,-14,236
1164980343734,3,61,20,8,-27,236
1164980343734,3,61,20,10,-35,236
1164980343921,7,61,19,1,-35,234
1164980343921,7,61,19,20,-15,236
1164980343921,3,62,11,9,-16,235
1164980343921,3,62,11,15,-16,235
1164980344218,5,62,10,20,-35,232
1164980344218,5,62,10,4,-21,234
1164980344421,7,62,9,8,-13,236
1164980344421,7,62,9,10,-21,236
1164980344734,4,61,20,18,-19,236
1164980344734,4,61,20,17,-17,236
1164980344906,8,61,19,5,-43,234
1164980344906,8,61,19,4,-39,233
1164980344937,4,62,11,2,-31,236
1164980344937,4,62,11,13,-20,236
1164980345250,6,62,10,7,-15,235
1164980345250,6,62,10,19,-27,235
1164980345421,8,62,9,18,-35,235
1164980345421,8,62,9,17,-25,235
1164980345609,0,62,14,3,-45,224
1164980345609,0,62,14,1,-34,235
1164980345734,5,61,20,15,-48,228
1164980345734,5,61,20,9,-27,236
1164980346906,9,61,19,7,-31,235
1164980346937,5,62,11,16,-21,234
1164980346937,5,62,11,14,-19,235
1164980347218,7,62,10,11,-5,236
1164980347218,7,62,10,12,-15,232
1164980347421,9,62,9,15,-29,236
1164980347593,1,62,14,5,-35,236
1164980347593,1,62,14,20,-22,234
1164980347796,6,61,20,2,-39,235
1164980347796,6,61,20,13,-23,235
1164980347937,6,62,11,3,-27,235
1164980347937,6,62,11,1,-29,236
1164980348218,8,62,10,6,-22,234
1164980348218,8,62,10,8,-18,236
1164980348468,0,63,2,13,-39,235
1164980348468,0,63,2,16,-46,197
1164980348609,2,62,14,4,-34,230
1164980348609,2,62,14,7,-33,236
1164980348734,7,61,20,16,-27,234
1164980348734,7,61,20,14,-24,236
1164980349937,7,62,11,5,-37,235
1164980349937,7,62,11,20,-32,234
1164980350234,9,62,10,18,-31,236
1164980350421,0,62,15,2,-32,236
1164980350421,0,62,15,13,-19,236
1164980350468,1,63,2,14,-35,235
1164980350468,1,63,2,3,-17,236
1164980350609,3,62,14,19,-27,236
1164980350609,3,62,14,11,-17,235
1164980350734,8,61,20,3,-41,235
1164980350734,8,61,20,1,-45,204
1164980350937,8,62,11,4,-20,236
1164980350937,8,62,11,7,-25,236
1164980351078,1,62,12,10,-17,235
1164980351078,1,62,12,18,-27,235
1164980352421,1,62,15,16,-29,236
1164980352421,1,62,15,14,-24,236
1164980352453,2,63,2,5,-27,234
1164980352453,2,63,2,20,-35,235
1164980352609,4,62,14,12,-19,235
1164980352609,4,62,14,6,-31,235
1164980352687,0,63,3,1,-44,225
1164980352687,0,63,3,5,-23,236
1164980352734,9,61,20,5,-38,234
1164980352937,9,62,11,19,-46,222
1164980353078,2,62,12,17,-15,235
1164980353078,2,62,12,9,-21,235
1164980353437,2,62,15,3,-29,235
1164980353437,2,62,15,1,-31,236
1164980353468,3,63,2,4,-32,235
1164980353468,3,63,2,7,-19,235
1164980353546,0,62,16,14,-23,236
1164980353546,0,62,16,3,-34,235
1164980353593,5,62,14,8,-27,236
1164980353593,5,62,14,10,-11,236
1164980353687,1,63,3,20,-41,219
1164980353687,1,63,3,4,-37,235
1164980354078,3,62,12,15,-26,234
1164980354078,3,62,12,2,-33,236
1164980354421,3,62,15,5,-32,235
1164980354421,3,62,15,20,-42,219
1164980354468,4,63,2,19,-41,233
1164980354468,4,63,2,11,-27,235
1164980354546,1,62,16,1,-25,236
1164980354546,1,62,16,20,-24,235
1164980354609,6,62,14,18,-29,235
1164980354609,6,62,14,17,-19,235
1164980354687,2,63,3,7,-14,236
1164980354687,2,63,3,19,-43,233
1164980356078,4,62,12,13,-9,235
1164980356078,4,62,12,16,-25,235
1164980356437,4,62,15,4,-27,235
1164980356437,4,62,15,7,-20,236
1164980356468,5,63,2,12,-31,236
1164980356468,5,63,2,6,-16,235
1164980356500,0,62,13,16,-9,236
1164980356500,0,62,13,14,-23,235
1164980356546,2,62,16,4,-32,234
1164980356546,2,62,16,7,-21,235
1164980356609,7,62,14,9,-43,217
1164980356609,7,62,14,15,-25,235
1164980356687,3,63,3,11,-24,236
1164980356687,3,63,3,12,-29,236
1164980357078,5,62,12,14,-19,236
1164980357078,5,62,12,3,-28,235
1164980357437,5,62,15,19,-23,236
1164980357437,5,62,15,11,-15,236
1164980357468,6,63,2,8,-20,235
1164980357468,6,63,2,10,-37,235
1164980357500,1,62,13,3,-31,234
1164980357515,1,62,13,1,-37,235
1164980357546,3,62,16,19,-23,236
1164980357546,3,62,16,11,-17,235
1164980357593,8,62,14,2,-38,234
1164980357593,8,62,14,13,-23,236
1164980357687,4,63,3,6,-25,235
1164980357687,4,63,3,8,-21,231
1164980358453,7,63,2,17,-35,235
1164980358468,7,63,2,9,-23,236
1164980359078,6,62,12,1,-29,234
1164980359078,6,62,12,20,-32,234
1164980359250,0,62,17,9,-25,236
1164980359250,0,62,17,15,-20,235
1164980359421,6,62,15,12,-24,236
1164980359437,6,62,15,6,-18,235
1164980359468,8,63,2,15,-31,234
1164980359500,2,62,13,5,-31,234
1164980359500,2,62,13,20,-21,236
1164980359546,4,62,16,12,-23,235
1164980359546,4,62,16,6,-19,236
1164980359609,9,62,14,16,-24,236
1164980359687,5,63,3,10,-37,236
1164980359687,5,63,3,17,-31,234
1164980360078,7,62,12,5,-39,235
1164980360078,7,62,12,4,-34,234
1164980360250,1,62,17,2,-38,235
1164980360265,1,62,17,13,-20,235
1164980360421,7,62,15,8,-28,236
1164980360421,7,62,15,10,-28,235
1164980360500,3,62,13,4,-22,236
1164980360500,3,62,13,7,-29,235
1164980360546,5,62,16,8,-32,236
1164980360546,5,62,16,10,-35,235
1164980360671,6,63,3,9,-24,234
1164980360671,6,63,3,15,-31,236
1164980361078,8,62,12,7,-36,233
1164980361078,8,62,12,19,-32,234
1164980361250,2,62,17,16,-11,236
1164980361250,2,62,17,14,-19,236
1164980361437,8,62,15,18,-16,236
1164980361437,8,62,15,17,-17,236
1164980361500,4,62,13,19,-33,235
1164980361500,4,62,13,11,-17,235
1164980361546,6,62,16,18,-20,235
1164980361546,6,62,16,17,-10,234
1164980361671,7,63,3,2,-19,236
1164980361671,7,63,3,13,-31,233
1164980362093,9,62,12,11,-15,235
1164980362265,3,62,17,3,-31,235
1164980362265,3,62,17,5,-29,236
1164980362453,9,62,15,9,-25,235
1164980362500,5,62,13,12,-13,235
1164980362500,5,62,13,6,-31,236
1164980362578,7,62,16,9,-31,235
1164980362578,7,62,16,15,-30,233
1164980362687,8,63,3,16,-34,235
1164980362687,8,63,3,14,-43,232
1164980364265,4,62,17,20,-16,236
1164980364265,4,62,17,4,-32,234
1164980364500,6,62,13,8,-21,236
1164980364500,6,62,13,10,-29,234
1164980364546,8,62,16,2,-48,218
1164980364546,8,62,16,13,-9,236
1164980364875,0,63,4,7,-22,235
1164980364875,0,63,4,19,-43,232
1164980365265,5,62,17,7,-36,235
1164980365265,5,62,17,19,-31,235
1164980365500,7,62,13,18,-27,235
1164980365500,7,62,13,17,-18,236
1164980365875,1,63,4,11,-18,235
1164980365875,1,63,4,12,-35,234
1164980367265,6,62,17,11,-39,230
1164980367265,6,62,17,12,-15,236
1164980367500,8,62,13,9,-19,235
1164980367500,8,62,13,15,-21,234
1164980367734,0,63,5,4,-13,234
1164980367734,0,63,5,7,-17,236
1164980367875,2,63,4,6,-19,236
1164980367875,2,63,4,8,-12,236
1164980368265,7,62,17,6,-26,235
1164980368265,7,62,17,8,-26,234
1164980368500,9,62,13,2,-44,230
1164980368734,1,63,5,19,-44,232
1164980368734,1,63,5,11,-35,233
1164980368890,3,63,4,10,-25,235
1164980368890,3,63,4,18,-43,234
1164980369140,0,63,6,8,-17,234
1164980369140,0,63,6,10,-31,232
1164980369281,8,62,17,10,-37,236
1164980369281,8,62,17,18,-36,233
1164980369734,2,63,5,12,-37,235
1164980369734,2,63,5,6,-23,234
1164980369875,4,63,4,17,-32,235
1164980369875,4,63,4,15,-31,236
1164980370140,1,63,6,18,-33,235
1164980370140,1,63,6,17,-29,235
1164980370734,3,63,5,8,-21,236
1164980370734,3,63,5,10,-34,234
1164980370875,5,63,4,9,-15,235
1164980370875,5,63,4,2,-33,236
1164980372140,2,63,6,15,-22,233
1164980372140,2,63,6,9,-9,236
1164980373734,4,63,5,18,-37,235
1164980373734,4,63,5,17,-26,236
1164980373875,6,63,4,13,-25,236
1164980373875,6,63,4,16,-35,235
1164980373906,0,63,7,19,-35,236
1164980373906,0,63,7,11,-23,236
1164980374140,3,63,6,2,-20,236
1164980374140,3,63,6,13,-33,236
1164980374734,5,63,5,15,-33,235
1164980374734,5,63,5,9,-28,236
1164980374875,7,63,4,14,-35,236
1164980374875,7,63,4,3,-34,235
1164980374906,1,63,7,12,-39,233
1164980374906,1,63,7,6,-9,236
1164980375140,4,63,6,16,-21,235
1164980375140,4,63,6,14,-34,234
1164980375687,0,64,1,20,-43,200
1164980375687,0,64,1,4,-42,220
1164980375734,6,63,5,2,-29,236
1164980375734,6,63,5,13,-31,234
1164980375890,8,63,4,1,-44,224
1164980375890,8,63,4,5,-17,236
1164980375890,2,63,7,8,-16,235
1164980375890,2,63,7,10,-19,236
1164980376140,5,63,6,3,-29,234
1164980376140,5,63,6,1,-44,221
1164980376703,1,64,1,7,-32,235
1164980376703,1,64,1,19,-37,236
1164980376734,7,63,5,16,-31,235
1164980376734,7,63,5,14,-34,236
1164980376875,9,63,4,20,-30,235
1164980376906,3,63,7,18,-31,234
1164980376906,3,63,7,17,-39,235
1164980377140,6,63,6,5,-25,235
1164980377140,6,63,6,20,-34,229
1164980378687,2,64,1,11,-27,235
1164980378687,2,64,1,12,-29,236
1164980378734,8,63,5,3,-19,235
1164980378734,8,63,5,1,-41,230
1164980378890,4,63,7,2,-27,235
1164980378890,4,63,7,13,-32,236
1164980379140,7,63,6,4,-20,236
1164980379140,7,63,6,7,-10,236
1164980379687,3,64,1,6,-41,229
1164980379687,3,64,1,8,-42,233
1164980380890,5,63,7,16,-23,236
1164980380890,5,63,7,14,-38,236
1164980381140,8,63,6,19,-29,235
1164980381140,8,63,6,11,-17,235
1164980381687,4,64,1,10,-21,234
1164980381687,4,64,1,18,-45,222
1164980381890,6,63,7,3,-9,236
1164980381890,6,63,7,1,-34,235
1164980383140,9,63,6,12,-19,236
1164980383156,0,63,8,10,-19,235
1164980383156,0,63,8,17,-24,235
1164980383687,5,64,1,17,-45,221
1164980383687,5,64,1,9,-35,235
1164980383890,7,63,7,20,-25,235
1164980383890,7,63,7,5,-20,234
1164980384156,1,63,8,9,-9,236
1164980384156,1,63,8,2,-21,235
1164980384687,6,64,1,15,-33,232
1164980384687,6,64,1,13,-37,236
1164980384890,8,63,7,4,-21,236
1164980385156,2,63,8,13,-20,235
1164980385156,2,63,8,16,-32,236
1164980385234,0,62,18,17,-33,236
1164980385234,0,62,18,9,-34,235
1164980385687,7,64,1,16,-26,234
1164980385687,7,64,1,14,-34,235
1164980386156,3,63,8,14,-26,236
1164980386156,3,63,8,3,-20,236
1164980386234,1,62,18,15,-17,235
1164980386234,1,62,18,13,-27,235
1164980387703,8,64,1,3,-44,231
1164980387703,8,64,1,5,-43,230
1164980388156,4,63,8,1,-40,228
1164980388156,4,63,8,5,-21,236
1164980388250,2,62,18,16,-18,232
1164980388250,2,62,18,14,-29,235
1164980389156,5,63,8,20,-24,235
1164980389156,5,63,8,4,-9,236
1164980389250,3,62,18,3,-39,235
1164980389250,3,62,18,1,-44,221
1164980390250,4,62,18,5,-37,234
1164980390250,4,62,18,20,-17,234
1164980390906,0,62,19,11,-41,231
1164980390906,0,62,19,12,-31,236
1164980391156,6,63,8,7,-11,236
1164980391156,6,63,8,19,-39,235
1164980391234,5,62,18,4,-38,233
1164980391234,5,62,18,7,-27,234
1164980391421,0,63,9,2,-26,235
1164980391421,0,63,9,13,-21,236
1164980392906,1,62,19,6,-26,235
1164980392906,1,62,19,8,-37,234
1164980394156,7,63,8,11,-15,234
1164980394156,7,63,8,12,-21,236
1164980394234,6,62,18,19,-14,235
1164980394234,6,62,18,11,-23,235
1164980394437,1,63,9,16,-32,235
1164980394437,1,63,9,14,-42,231
1164980395906,2,62,19,10,-29,236
1164980395906,2,62,19,18,-10,236
1164980396140,8,63,8,6,-14,235
1164980396234,0,63,10,18,-34,235
1164980396234,0,63,10,17,-34,235
1164980396250,7,62,18,12,-25,236
1164980396250,7,62,18,6,-30,233
1164980396437,2,63,9,3,-23,234
1164980396437,2,63,9,1,-35,235
1164980397906,3,62,19,17,-27,236
1164980397906,3,62,19,15,-23,236
1164980398250,1,63,10,15,-28,235
1164980398250,1,63,10,9,-18,236
1164980398250,8,62,18,10,-33,236
1164980398421,3,63,9,5,-27,236
1164980398421,3,63,9,20,-25,236
1164980399734,0,62,20,4,-28,235
1164980399734,0,62,20,7,-25,235
1164980399906,4,62,19,9,-32,236
1164980399906,4,62,19,13,-31,235
1164980399937,0,63,11,12,-15,236
1164980399937,0,63,11,6,-17,235
1164980400250,2,63,10,2,-39,234
1164980400250,2,63,10,13,-28,236
1164980401437,4,63,9,4,-14,235
1164980401437,4,63,9,7,-21,236
1164980401734,1,62,20,19,-19,236
1164980401734,1,62,20,11,-33,234
1164980401906,5,62,19,16,-23,236
1164980401906,5,62,19,14,-24,235
1164980401937,1,63,11,8,-18,235
1164980401937,1,63,11,10,-11,235
1164980402234,3,63,10,16,-33,234
1164980402234,3,63,10,14,-9,236
1164980402421,5,63,9,19,-35,236
1164980402421,5,63,9,11,-9,235
1164980402750,2,62,20,12,-31,234
1164980402750,2,62,20,6,-32,232
1164980402906,6,62,19,3,-39,235
1164980402906,6,62,19,1,-34,234
1164980402937,2,63,11,18,-27,235
1164980402937,2,63,11,17,-42,232
1164980403250,4,63,10,3,-32,236
1164980403250,4,63,10,1,-19,233
1164980403421,6,63,9,12,-21,236
1164980403421,6,63,9,6,-14,236
1164980403734,3,62,20,8,-27,236
1164980403734,3,62,20,10,-35,235
1164980403906,7,62,19,5,-43,232
1164980403906,7,62,19,20,-17,235
1164980403937,3,63,11,15,-16,234
1164980403937,3,63,11,9,-16,232
1164980404250,5,63,10,5,-33,235
1164980404250,5,63,10,20,-33,235
1164980404437,7,63,9,8,-10,236
1164980404437,7,63,9,10,-21,235
1164980404734,4,62,20,18,-19,235
1164980404734,4,62,20,17,-17,235
1164980404906,8,62,19,4,-40,228
1164980404906,8,62,19,7,-31,235
1164980404937,4,63,11,2,-32,234
1164980404937,4,63,11,13,-20,236
1164980405234,6,63,10,4,-21,235
1164980405234,6,63,10,7,-11,235
1164980405437,8,63,9,18,-36,235
1164980405437,8,63,9,17,-25,236
1164980405609,0,63,14,3,-45,218
1164980405609,0,63,14,1,-34,236
1164980405734,5,62,20,9,-26,236
1164980405734,5,62,20,2,-39,234
1164980406937,5,63,11,16,-21,235
1164980406937,5,63,11,14,-18,235
1164980407250,7,63,10,19,-29,236
1164980407250,7,63,10,11,-7,236
